year,month,day,hour,day_of_week,Temperature (C)
2011,8,20,11,5,30.97222222222222
2011,8,20,12,5,30.827777777777776
2011,8,20,13,5,30.92777777777778
2011,8,20,14,5,29.95
2011,8,20,15,5,29.838888888888885
2011,8,20,16,5,28.81666666666667
2011,8,20,17,5,27.127777777777776
2011,8,20,18,5,22.75
2011,8,20,19,5,19.98888888888889
2011,8,20,20,5,17.933333333333334
2011,8,20,21,5,16.755555555555553
2011,8,20,22,5,14.02777777777778
2011,8,20,23,5,13.42777777777778
2011,8,21,0,6,13.922222222222224
2011,8,21,1,6,11.761111111111113
2011,8,21,2,6,10.694444444444445
2011,8,21,3,6,10.894444444444444
2011,8,21,4,6,10.144444444444442
2011,8,21,5,6,14.922222222222224
2011,8,21,6,6,18.649999999999995
2011,8,21,7,6,22.13888888888889
2011,8,21,8,6,24.88888888888889
2011,8,21,9,6,26.977777777777774
2011,8,21,10,6,28.772222222222226
2011,8,21,11,6,29.90555555555555
2011,8,21,12,6,29.855555555555554
2011,8,21,13,6,31.088888888888885
2011,8,21,14,6,31.061111111111103
2011,8,21,15,6,30.95555555555556
2011,8,21,16,6,29.95
2011,8,21,17,6,27.194444444444443
2011,8,21,18,6,22.649999999999995
2011,8,21,19,6,17.82222222222222
2011,8,21,20,6,17.755555555555556
2011,8,21,21,6,16.58888888888889
2011,8,21,22,6,14.538888888888891
2011,8,21,23,6,14.466666666666663
2011,8,22,0,0,17.96111111111111
2011,8,22,1,0,13.355555555555554
2011,8,22,2,0,12.82777777777778
2011,8,22,3,0,12.7
2011,8,22,4,0,12.266666666666666
2011,8,22,5,0,17.577777777777776
2011,8,22,6,0,22.322222222222223
2011,8,22,7,0,24.93333333333333
2011,8,22,8,0,27.75555555555555
2011,8,22,9,0,29.73333333333333
2011,8,22,10,0,31.061111111111103
2011,8,22,11,0,31.18333333333333
2011,8,22,12,0,32.55555555555556
2011,8,22,13,0,32.82222222222222
2011,8,22,14,0,32.800000000000004
2011,8,22,15,0,32.76666666666667
2011,8,22,16,0,32.75555555555555
2011,8,22,17,0,28.93333333333333
2011,8,22,18,0,24.5
2011,8,22,19,0,22.24444444444445
2011,8,22,20,0,21.64444444444444
2011,8,22,21,0,21.25
2011,8,22,22,0,18.42777777777778
2011,8,22,23,0,18.433333333333337
2011,8,23,0,1,23.87777777777778
2011,8,23,1,1,18.272222222222226
2011,8,23,2,1,16.67222222222222
2011,8,23,3,1,16.455555555555556
2011,8,23,4,1,16.094444444444445
2011,8,23,5,1,20.88888888888889
2011,8,23,6,1,23.572222222222223
2011,8,23,7,1,27.22222222222222
2011,8,23,8,1,30.0
2011,8,23,9,1,31.99444444444445
2011,8,23,10,1,32.82777777777778
2011,8,23,11,1,33.916666666666664
2011,8,23,12,1,34.77777777777778
2011,8,23,13,1,35.07222222222222
2011,8,23,14,1,35.050000000000004
2011,8,23,15,1,34.855555555555554
2011,8,23,16,1,33.888888888888886
2011,8,23,17,1,30.161111111111115
2011,8,23,18,1,25.58888888888889
2011,8,23,19,1,22.77777777777778
2011,8,23,20,1,22.73333333333333
2011,8,23,21,1,26.266666666666666
2011,8,23,22,1,25.100000000000005
2011,8,23,23,1,25.172222222222224
2011,8,24,0,2,21.53333333333333
2011,8,24,1,2,21.416666666666668
2011,8,24,2,2,19.238888888888887
2011,8,24,3,2,18.38888888888889
2011,8,24,4,2,17.666666666666668
2011,8,24,5,2,19.383333333333333
2011,8,24,6,2,24.488888888888887
2011,8,24,7,2,27.666666666666668
2011,8,24,8,2,30.00555555555556
2011,8,24,9,2,32.56666666666667
2011,8,24,10,2,34.95
2011,8,24,11,2,36.11111111111112
2011,8,24,12,2,36.03888888888889
2011,8,24,13,2,37.22222222222222
2011,8,24,14,2,37.25
2011,8,24,15,2,37.0611111111111
2011,8,24,16,2,36.11111111111112
2011,8,24,17,2,32.17222222222222
2011,8,24,18,2,26.58888888888889
2011,8,24,19,2,23.916666666666668
2011,8,24,20,2,23.22222222222222
2011,8,24,21,2,22.022222222222226
2011,8,24,22,2,24.73333333333333
2011,8,24,23,2,23.616666666666667
2011,8,25,0,3,21.59444444444445
2011,8,25,1,3,20.86111111111111
2011,8,25,2,3,18.82222222222222
2011,8,25,3,3,19.0
2011,8,25,4,3,19.238888888888887
2011,8,25,5,3,21.90555555555556
2011,8,25,6,3,24.61111111111111
2011,8,25,7,3,27.71111111111111
2011,8,25,8,3,31.016666666666666
2011,8,25,9,3,32.727777777777774
2011,8,25,10,3,35.99444444444445
2011,8,25,11,3,36.0611111111111
2011,8,25,12,3,37.488888888888894
2011,8,25,13,3,37.8
2011,8,25,14,3,37.75555555555555
2011,8,25,15,3,37.15555555555555
2011,8,25,16,3,36.0611111111111
2011,8,25,17,3,32.21666666666667
2011,8,25,18,3,28.02777777777778
2011,8,25,19,3,26.0
2011,8,25,20,3,24.79444444444444
2011,8,25,21,3,23.138888888888893
2011,8,25,22,3,23.15555555555556
2011,8,25,23,3,22.600000000000005
2011,8,26,0,4,23.97777777777777
2011,8,26,1,4,23.01666666666667
2011,8,26,2,4,24.08333333333333
2011,8,26,3,4,24.466666666666672
2011,8,26,4,4,23.93888888888889
2011,8,26,5,4,24.683333333333337
2011,8,26,6,4,26.84444444444444
2011,8,26,7,4,28.82222222222222
2011,8,26,8,4,31.088888888888885
2011,8,26,9,4,32.49444444444444
2011,8,26,10,4,33.86666666666666
2011,8,26,11,4,35.0
2011,8,26,12,4,34.916666666666664
2011,8,26,13,4,35.16111111111112
2011,8,26,14,4,35.11666666666666
2011,8,26,15,4,34.044444444444444
2011,8,26,16,4,32.916666666666664
2011,8,26,17,4,31.20555555555556
2011,8,26,18,4,28.005555555555556
2011,8,26,19,4,27.266666666666666
2011,8,26,20,4,26.06111111111111
2011,8,26,21,4,25.455555555555552
2011,8,26,22,4,25.511111111111116
2011,8,26,23,4,25.488888888888887
2011,8,27,0,5,19.4
2011,8,27,1,5,21.64444444444444
2011,8,27,2,5,20.577777777777783
2011,8,27,3,5,20.422222222222224
2011,8,27,4,5,21.105555555555554
2011,8,27,5,5,21.22777777777777
2011,8,27,6,5,23.83888888888889
2011,8,27,7,5,26.11111111111111
2011,8,27,8,5,27.77777777777778
2011,8,27,9,5,29.738888888888887
2011,8,27,10,5,31.088888888888885
2011,8,27,11,5,31.20555555555556
2011,8,27,12,5,32.099999999999994
2011,8,27,13,5,32.31666666666667
2011,8,27,14,5,32.28888888888889
2011,8,27,15,5,31.127777777777776
2011,8,27,16,5,30.09444444444445
2011,8,27,17,5,27.89444444444444
2011,8,27,18,5,27.08333333333333
2011,8,27,19,5,25.016666666666666
2011,8,27,20,5,24.92777777777778
2011,8,27,21,5,24.272222222222226
2011,8,27,22,5,23.16111111111111
2011,8,27,23,5,19.88333333333334
2011,8,28,0,6,16.83888888888889
2011,8,28,1,6,18.266666666666666
2011,8,28,2,6,18.244444444444447
2011,8,28,3,6,17.555555555555557
2011,8,28,4,6,16.06666666666667
2011,8,28,5,6,17.066666666666666
2011,8,28,6,6,18.53888888888889
2011,8,28,7,6,19.86111111111111
2011,8,28,8,6,22.57222222222222
2011,8,28,9,6,24.66111111111111
2011,8,28,10,6,25.97222222222222
2011,8,28,11,6,27.59444444444445
2011,8,28,12,6,27.583333333333336
2011,8,28,13,6,28.75
2011,8,28,14,6,29.772222222222226
2011,8,28,15,6,29.533333333333328
2011,8,28,16,6,28.70555555555556
2011,8,28,17,6,25.97222222222222
2011,8,28,18,6,22.955555555555552
2011,8,28,19,6,20.02777777777778
2011,8,28,20,6,19.88888888888889
2011,8,28,21,6,18.01666666666667
2011,8,28,22,6,16.65555555555555
2011,8,28,23,6,16.583333333333332
2011,8,29,0,0,15.816666666666666
2011,8,29,1,0,14.938888888888888
2011,8,29,2,0,13.900000000000002
2011,8,29,3,0,13.583333333333336
2011,8,29,4,0,12.249999999999998
2011,8,29,5,0,15.983333333333336
2011,8,29,6,0,20.477777777777774
2011,8,29,7,0,23.71111111111112
2011,8,29,8,0,26.04444444444444
2011,8,29,9,0,27.538888888888884
2011,8,29,10,0,28.82222222222222
2011,8,29,11,0,29.90555555555555
2011,8,29,12,0,29.80555555555556
2011,8,29,13,0,29.97777777777777
2011,8,29,14,0,30.0
2011,8,29,15,0,29.938888888888886
2011,8,29,16,0,28.883333333333333
2011,8,29,17,0,25.99444444444445
2011,8,29,18,0,21.494444444444444
2011,8,29,19,0,18.89444444444445
2011,8,29,20,0,18.194444444444443
2011,8,29,21,0,17.27777777777778
2011,8,2,22,1,16.20555555555556
2011,8,2,23,1,15.599999999999998
2011,8,3,0,2,19.038888888888884
2011,8,3,1,2,15.02777777777778
2011,8,3,2,2,14.955555555555556
2011,8,3,3,2,14.916666666666666
2011,8,3,4,2,14.933333333333334
2011,8,3,5,2,17.694444444444443
2011,8,3,6,2,21.80555555555556
2011,8,3,7,2,22.73333333333333
2011,8,3,8,2,24.92777777777778
2011,8,3,9,2,26.811111111111117
2011,8,3,10,2,27.22222222222222
2011,8,3,11,2,27.68333333333333
2011,8,3,12,2,28.50555555555556
2011,8,3,13,2,28.81666666666667
2011,8,3,14,2,28.766666666666666
2011,8,3,15,2,28.73333333333333
2011,8,3,16,2,27.77777777777778
2011,8,3,17,2,26.13333333333334
2011,8,3,18,2,22.677777777777774
2011,8,3,19,2,20.99444444444445
2011,8,3,20,2,19.90555555555555
2011,8,3,21,2,19.03333333333333
2011,8,29,22,0,16.65555555555555
2011,8,29,23,0,15.56666666666667
2011,8,30,0,1,18.172222222222217
2011,8,30,1,1,14.011111111111113
2011,8,30,2,1,12.988888888888887
2011,8,30,3,1,12.677777777777775
2011,8,30,4,1,12.36111111111111
2011,8,30,5,1,15.011111111111113
2011,8,30,6,1,21.43888888888889
2011,8,30,7,1,23.688888888888886
2011,8,30,8,1,26.994444444444447
2011,8,30,9,1,28.511111111111106
2011,8,30,10,1,29.86111111111111
2011,8,30,11,1,30.97222222222222
2011,8,30,12,1,30.95555555555556
2011,8,30,13,1,31.061111111111103
2011,8,30,14,1,32.03888888888889
2011,8,30,15,1,30.97222222222222
2011,8,30,16,1,28.86666666666666
2011,8,30,17,1,27.15
2011,8,30,18,1,23.138888888888893
2011,8,30,19,1,22.24444444444445
2011,8,30,20,1,21.64444444444444
2011,8,30,21,1,21.05555555555556
2011,8,30,22,1,18.47222222222222
2011,8,30,23,1,18.88888888888889
2011,8,31,0,2,14.244444444444444
2011,8,31,1,2,18.15
2011,8,31,2,2,18.10555555555556
2011,8,31,3,2,16.52777777777778
2011,8,31,4,2,15.811111111111112
2011,8,31,5,2,15.977777777777776
2011,8,31,6,2,18.64444444444445
2011,8,31,7,2,22.13888888888889
2011,8,31,8,2,22.82777777777778
2011,8,31,9,2,25.827777777777776
2011,8,31,10,2,27.15
2011,8,31,11,2,27.661111111111115
2011,8,31,12,2,27.75555555555555
2011,8,31,13,2,28.79444444444444
2011,8,31,14,2,27.77777777777778
2011,8,31,15,2,27.794444444444444
2011,8,31,16,2,27.194444444444443
2011,8,31,17,2,23.86111111111111
2011,8,31,18,2,21.216666666666665
2011,8,31,19,2,18.79444444444444
2011,8,31,20,2,17.15
2011,8,31,21,2,15.877777777777776
2011,8,3,22,2,17.783333333333335
2011,8,3,23,2,19.844444444444445
2011,8,4,0,3,19.27777777777778
2011,8,4,1,3,19.78888888888889
2011,8,4,2,3,19.78888888888889
2011,8,4,3,3,18.238888888888887
2011,8,4,4,3,17.755555555555556
2011,8,4,5,3,20.83333333333333
2011,8,4,6,3,20.65555555555556
2011,8,4,7,3,22.655555555555555
2011,8,4,8,3,23.72222222222222
2011,8,4,9,3,24.08888888888889
2011,8,4,10,3,24.95
2011,8,4,11,3,25.99444444444445
2011,8,4,12,3,26.950000000000003
2011,8,4,13,3,27.044444444444448
2011,8,4,14,3,26.950000000000003
2011,8,4,15,3,25.761111111111116
2011,8,4,16,3,24.77777777777777
2011,8,4,17,3,23.71111111111112
2011,8,4,18,3,22.672222222222224
2011,8,4,19,3,22.066666666666663
2011,8,4,20,3,21.50555555555555
2011,8,4,21,3,20.92222222222222
2011,8,4,22,3,19.90555555555555
2011,8,4,23,3,19.35
2011,8,5,0,4,17.927777777777774
2011,8,5,1,4,18.28333333333333
2011,8,5,2,4,17.705555555555556
2011,8,5,3,4,16.86111111111111
2011,8,5,4,4,16.15555555555555
2011,8,5,5,4,17.77777777777778
2011,8,5,6,4,18.172222222222217
2011,8,5,7,4,20.13888888888889
2011,8,5,8,4,22.85
2011,8,5,9,4,23.88888888888889
2011,8,5,10,4,25.09444444444445
2011,8,5,11,4,25.18333333333333
2011,8,5,12,4,26.872222222222224
2011,8,5,13,4,27.28888888888889
2011,8,5,14,4,27.31111111111111
2011,8,5,15,4,27.027777777777786
2011,8,5,16,4,26.18333333333333
2011,8,5,17,4,25.0
2011,8,5,18,4,22.48333333333333
2011,8,5,19,4,19.97222222222222
2011,8,5,20,4,19.4
2011,8,5,21,4,19.01666666666667
2011,8,5,22,4,18.238888888888887
2011,8,5,23,4,18.194444444444443
2011,8,6,0,5,20.12222222222222
2011,8,6,1,5,17.66111111111111
2011,8,6,2,5,16.622222222222224
2011,8,6,3,5,16.79444444444444
2011,8,6,4,5,17.105555555555554
2011,8,6,5,5,18.8
2011,8,6,6,5,20.92222222222222
2011,8,6,7,5,22.82777777777778
2011,8,6,8,5,25.02777777777778
2011,8,6,9,5,25.97222222222222
2011,8,6,10,5,27.17777777777778
2011,8,6,11,5,27.77777777777778
2011,8,6,12,5,27.71111111111111
2011,8,6,13,5,28.81666666666667
2011,8,6,14,5,27.872222222222224
2011,8,6,15,5,27.794444444444444
2011,8,6,16,5,27.77777777777778
2011,8,6,17,5,27.15
2011,8,6,18,5,24.105555555555554
2011,8,6,19,5,22.73333333333333
2011,8,6,20,5,22.666666666666668
2011,8,6,21,5,21.683333333333334
2011,8,6,22,5,21.16111111111111
2011,8,6,23,5,20.577777777777783
2011,8,7,0,6,22.511111111111106
2011,8,7,1,6,18.84444444444445
2011,8,7,2,6,18.244444444444447
2011,8,7,3,6,18.205555555555552
2011,8,7,4,6,18.75
2011,8,7,5,6,19.93333333333333
2011,8,7,6,6,22.600000000000005
2011,8,7,7,6,24.822222222222223
2011,8,7,8,6,27.066666666666663
2011,8,7,9,6,28.649999999999995
2011,8,7,10,6,30.0
2011,8,7,11,6,31.11111111111111
2011,8,7,12,6,31.950000000000003
2011,8,7,13,6,32.2
2011,8,7,14,6,32.68333333333333
2011,8,7,15,6,31.98333333333333
2011,8,7,16,6,31.061111111111103
2011,8,7,17,6,29.92777777777778
2011,8,7,18,6,27.3
2011,8,7,19,6,24.97777777777777
2011,8,7,20,6,25.97222222222222
2011,8,7,21,6,24.922222222222224
2011,8,7,22,6,24.772222222222226
2011,8,7,23,6,23.7
2011,8,8,0,0,18.238888888888887
2011,8,8,1,0,20.438888888888894
2011,8,8,2,0,19.838888888888885
2011,8,8,3,0,19.966666666666665
2011,8,8,4,0,19.772222222222226
2011,8,8,5,0,21.977777777777774
2011,8,8,6,0,23.55
2011,8,8,7,0,26.922222222222217
2011,8,8,8,0,29.78888888888889
2011,8,8,9,0,30.73333333333333
2011,8,8,10,0,32.611111111111114
2011,8,8,11,0,33.772222222222226
2011,8,8,12,0,33.522222222222226
2011,8,8,13,0,33.788888888888884
2011,8,8,14,0,32.82222222222222
2011,8,8,15,0,32.61666666666666
2011,8,8,16,0,32.06666666666667
2011,8,8,17,0,30.494444444444444
2011,8,8,18,0,25.18333333333333
2011,8,8,19,0,19.86111111111111
2011,8,8,20,0,19.327777777777783
2011,8,8,21,0,18.86666666666666
2011,8,8,22,0,17.733333333333334
2011,8,8,23,0,17.22222222222222
2011,8,9,0,1,17.244444444444444
2011,8,9,1,1,17.666666666666668
2011,8,9,2,1,17.644444444444442
2011,8,9,3,1,15.788888888888891
2011,8,9,4,1,16.116666666666664
2011,8,9,5,1,16.13888888888889
2011,8,9,6,1,16.27777777777778
2011,8,9,7,1,17.200000000000003
2011,8,9,8,1,17.805555555555557
2011,8,9,9,1,18.93333333333333
2011,8,9,10,1,20.11666666666666
2011,8,9,11,1,21.20555555555556
2011,8,9,12,1,22.64444444444445
2011,8,9,13,1,24.88333333333334
2011,8,9,14,1,22.82777777777778
2011,8,9,15,1,23.766666666666666
2011,8,9,16,1,22.75555555555555
2011,8,9,17,1,22.2
2011,8,9,18,1,21.022222222222226
2011,8,9,19,1,19.844444444444445
2011,8,9,20,1,18.77777777777778
2011,8,9,21,1,17.461111111111112
2011,11,30,23,2,-1.5722222222222213
2011,12,1,0,3,-2.9777777777777774
2011,12,1,1,3,-1.0611111111111111
2011,12,1,2,3,-1.0611111111111111
2011,12,1,3,3,-1.1333333333333329
2011,12,1,4,3,-1.0388888888888894
2011,12,1,5,3,-1.0611111111111111
2011,12,1,6,3,-1.0555555555555547
2011,12,1,7,3,-1.0611111111111111
2011,12,1,8,3,-1.0388888888888894
2011,12,1,9,3,-1.033333333333333
2011,12,1,10,3,-1.0388888888888894
2011,12,1,11,3,-1.0388888888888894
2011,12,1,12,3,-1.033333333333333
2011,12,1,13,3,-1.0388888888888894
2011,12,1,14,3,-2.061111111111112
2011,12,1,15,3,-2.0444444444444443
2011,12,1,16,3,-2.127777777777777
2011,12,1,17,3,-2.1500000000000004
2011,12,1,18,3,-2.638888888888889
2011,12,1,19,3,-2.7333333333333343
2011,12,1,20,3,-2.7333333333333343
2011,12,1,21,3,-2.6555555555555563
2011,12,1,22,3,-2.7333333333333343
2011,12,9,23,4,5.138888888888889
2011,12,10,0,5,5.133333333333335
2011,12,10,1,5,5.166666666666665
2011,12,10,2,5,5.766666666666668
2011,12,10,3,5,5.855555555555555
2011,12,10,4,5,6.188888888888889
2011,12,10,5,5,5.166666666666665
2011,12,10,6,5,6.077777777777777
2011,12,10,7,5,6.094444444444444
2011,12,10,8,5,7.205555555555555
2011,12,10,9,5,8.655555555555555
2011,12,10,10,5,9.055555555555554
2011,12,10,11,5,10.183333333333332
2011,12,10,12,5,10.95
2011,12,10,13,5,12.244444444444444
2011,12,10,14,5,10.111111111111112
2011,12,10,15,5,8.805555555555555
2011,12,10,16,5,7.844444444444444
2011,12,10,17,5,7.733333333333334
2011,12,10,18,5,7.288888888888888
2011,12,10,19,5,6.205555555555557
2011,12,10,20,5,7.200000000000001
2011,12,10,21,5,5.505555555555554
2011,12,10,22,5,4.516666666666668
2011,12,10,23,5,6.044444444444446
2011,12,11,0,6,3.938888888888891
2011,12,11,1,6,5.555555555555555
2011,12,11,2,6,5.072222222222224
2011,12,11,3,6,4.677777777777779
2011,12,11,4,6,5.022222222222222
2011,12,11,5,6,5.022222222222222
2011,12,11,6,6,5.038888888888889
2011,12,11,7,6,5.0
2011,12,11,8,6,6.016666666666666
2011,12,11,9,6,7.094444444444446
2011,12,11,10,6,7.66111111111111
2011,12,11,11,6,7.66111111111111
2011,12,11,12,6,7.805555555555554
2011,12,11,13,6,7.244444444444444
2011,12,11,14,6,7.194444444444446
2011,12,11,15,6,6.372222222222222
2011,12,11,16,6,5.050000000000002
2011,12,11,17,6,4.977777777777778
2011,12,11,18,6,4.977777777777778
2011,12,11,19,6,4.855555555555557
2011,12,11,20,6,4.927777777777776
2011,12,11,21,6,3.888888888888889
2011,12,11,22,6,4.400000000000001
2011,12,11,23,6,3.355555555555555
2011,12,12,0,0,6.927777777777777
2011,12,12,1,0,2.82777777777778
2011,12,12,2,0,4.400000000000001
2011,12,12,3,0,4.777777777777779
2011,12,12,4,0,4.861111111111111
2011,12,12,5,0,5.905555555555557
2011,12,12,6,0,5.838888888888888
2011,12,12,7,0,5.905555555555557
2011,12,12,8,0,6.966666666666666
2011,12,12,9,0,7.73888888888889
2011,12,12,10,0,9.749999999999998
2011,12,12,11,0,10.92777777777778
2011,12,12,12,0,11.066666666666668
2011,12,12,13,0,11.038888888888888
2011,12,12,14,0,10.02222222222222
2011,12,12,15,0,9.016666666666664
2011,12,12,16,0,8.844444444444445
2011,12,12,17,0,7.799999999999999
2011,12,12,18,0,7.944444444444443
2011,12,12,19,0,7.799999999999999
2011,12,12,20,0,8.283333333333331
2011,12,12,21,0,8.311111111111112
2011,12,12,22,0,8.311111111111112
2011,12,12,23,0,8.261111111111111
2011,12,13,0,1,4.549999999999999
2011,12,13,1,1,7.755555555555556
2011,12,13,2,1,7.244444444444444
2011,12,13,3,1,6.81111111111111
2011,12,13,4,1,7.105555555555555
2011,12,13,5,1,7.061111111111112
2011,12,13,6,1,7.105555555555555
2011,12,13,7,1,7.105555555555555
2011,12,13,8,1,7.105555555555555
2011,12,13,9,1,6.311111111111111
2011,12,13,10,1,7.177777777777779
2011,12,13,11,1,7.711111111111112
2011,12,13,12,1,7.877777777777778
2011,12,13,13,1,7.799999999999999
2011,12,13,14,1,7.822222222222221
2011,12,13,15,1,7.1000000000000005
2011,12,13,16,1,6.038888888888888
2011,12,13,17,1,4.949999999999998
2011,12,13,18,1,5.011111111111113
2011,12,13,19,1,3.861111111111113
2011,12,13,20,1,4.3277777777777775
2011,12,13,21,1,3.511111111111111
2011,12,13,22,1,2.822222222222221
2011,12,13,23,1,3.311111111111112
2011,12,14,0,2,6.994444444444446
2011,12,14,1,2,2.3666666666666654
2011,12,14,2,2,2.344444444444444
2011,12,14,3,2,2.4277777777777763
2011,12,14,4,2,2.272222222222224
2011,12,14,5,2,2.7833333333333323
2011,12,14,6,2,3.7055555555555566
2011,12,14,7,2,3.7722222222222217
2011,12,14,8,2,4.794444444444446
2011,12,14,9,2,4.866666666666665
2011,12,14,10,2,5.955555555555555
2011,12,14,11,2,5.972222222222222
2011,12,14,12,2,7.027777777777777
2011,12,14,13,2,7.105555555555555
2011,12,14,14,2,7.200000000000001
2011,12,14,15,2,7.172222222222221
2011,12,14,16,2,7.177777777777779
2011,12,14,17,2,7.200000000000001
2011,12,14,18,2,7.07222222222222
2011,12,14,19,2,7.15
2011,12,14,20,2,7.616666666666668
2011,12,14,21,2,6.688888888888888
2011,12,14,22,2,7.155555555555556
2011,12,14,23,2,7.155555555555556
2011,12,15,0,3,5.805555555555557
2011,12,15,1,3,7.244444444444444
2011,12,15,2,3,7.733333333333334
2011,12,15,3,3,7.866666666666664
2011,12,15,4,3,7.177777777777779
2011,12,15,5,3,7.177777777777779
2011,12,15,6,3,7.11111111111111
2011,12,15,7,3,7.177777777777779
2011,12,15,8,3,7.688888888888891
2011,12,15,9,3,7.833333333333333
2011,12,15,10,3,7.733333333333334
2011,12,15,11,3,7.733333333333334
2011,12,15,12,3,7.866666666666664
2011,12,15,13,3,7.66111111111111
2011,12,15,14,3,7.638888888888889
2011,12,15,15,3,7.205555555555555
2011,12,15,16,3,7.127777777777776
2011,12,15,17,3,7.127777777777776
2011,12,15,18,3,6.255555555555555
2011,12,15,19,3,6.111111111111111
2011,12,15,20,3,6.038888888888888
2011,12,15,21,3,6.600000000000001
2011,12,15,22,3,6.038888888888888
2011,12,15,23,3,6.038888888888888
2011,12,16,0,4,7.716666666666667
2011,12,16,1,4,5.511111111111112
2011,12,16,2,4,4.977777777777778
2011,12,16,3,4,4.972222222222224
2011,12,16,4,4,4.933333333333335
2011,12,16,5,4,4.822222222222222
2011,12,16,6,4,3.838888888888887
2011,12,16,7,4,2.7333333333333343
2011,12,16,8,4,4.844444444444444
2011,12,16,9,4,6.005555555555556
2011,12,16,10,4,7.200000000000001
2011,12,16,11,4,8.794444444444444
2011,12,16,12,4,8.800000000000002
2011,12,16,13,4,7.777777777777778
2011,12,16,14,4,7.777777777777778
2011,12,16,15,4,7.805555555555554
2011,12,16,16,4,7.777777777777778
2011,12,16,17,4,7.799999999999999
2011,12,16,18,4,7.977777777777778
2011,12,16,19,4,8.91111111111111
2011,12,16,20,4,8.961111111111112
2011,12,16,21,4,8.93888888888889
2011,12,16,22,4,8.311111111111112
2011,12,16,23,4,8.333333333333334
2011,12,17,0,5,2.6055555555555543
2011,12,17,1,5,8.838888888888887
2011,12,17,2,5,9.35
2011,12,17,3,5,8.711111111111112
2011,12,17,4,5,6.994444444444446
2011,12,17,5,5,4.955555555555557
2011,12,17,6,5,4.633333333333336
2011,12,17,7,5,3.844444444444445
2011,12,17,8,5,2.82777777777778
2011,12,17,9,5,4.749999999999998
2011,12,17,10,5,3.916666666666665
2011,12,17,11,5,3.916666666666665
2011,12,17,12,5,3.916666666666665
2011,12,17,13,5,4.977777777777778
2011,12,17,14,5,5.027777777777776
2011,12,17,15,5,4.844444444444444
2011,12,17,16,5,3.894444444444444
2011,12,17,17,5,3.822222222222224
2011,12,17,18,5,3.722222222222224
2011,12,17,19,5,2.7833333333333323
2011,12,17,20,5,2.7777777777777777
2011,12,17,21,5,2.694444444444445
